Q5VT03	Protein FAM22D
P0C7Q3	Putative cyclin-related protein FAM58B
O60667	Regulator of Fas-induced apoptosis Toso|Fas apoptotic inhibitory molecule 3
Q9Y2M0	FANCD2 FANCI-associated nuclease 1|Fanconi-associated nuclease 1|Myotubularin-related protein 15
Q8N539	Fibrinogen C domain-containing protein 1
Q9UBX5	Fibulin-5|Developmental arteries and neural crest EGF-like protein|Urine p50 protein|FIBL-5
P22087	rRNA 2'-O-methyltransferase fibrillarin|34 kDa nucleolar scleroderma antigen
Q9UK96	F-box only protein 10
Q8NEA4	F-box only protein 36
Q5MNV8	F-box only protein 47
P12318	Low affinity immunoglobulin gamma Fc region receptor II-a|IgG Fc receptor II-a|Fc-gamma RII-a|CDw32
O15552	G-protein coupled receptor 43|Free fatty acid receptor 2
P61328	Fibroblast growth factor 12|Fibroblast growth factor homologous factor 1|FGF-12|Myocyte-activating factor
Q9BXU8	Ferritin heavy polypeptide-like 17|Cancer testis antigen 38
P62942	Immunophilin FKBP12|FK506-binding protein 1A|PPIase FKBP1A|Calstabin-1|Peptidyl-prolyl cis-trans isomerase FKBP1A|Rotamase|12 kDa FK506-binding protein
Q9H9S5	Fukutin-related protein
Q01543	Transcription factor ERGB|Friend leukemia integration 1 transcription factor|Proto-oncogene Fli-1
Q5VTL7	Fibronectin type III domain-containing protein 7
P14207	FR-beta|Folate receptor 2|Folate receptor fetal placental|Placental folate-binding protein|Folate receptor beta
P55316	Brain factor 2|Brain factor 1|Forkhead box protein G1|Forkhead box protein G1A|Forkhead box protein G1B|Forkhead box protein G1C|Forkhead-related protein FKHL1|Forkhead-related protein FKHL2|Forkhead-related protein FKHL3
P85037	Myocyte nuclear factor|Forkhead box protein K1
Q96AE4	Far upstream element-binding protein 1|DNA helicase V|FBP|FUSE-binding protein 1
P07954	Fumarase|Fumarate hydratase mitochondrial
Q9H469	F-box only protein 37|F-box LRR-repeat protein 15
P51114	hFXR1p|Fragile X mental retardation syndrome-related protein 1
Q9UQC2	GRB2-associated binder 2|GRB2-associated-binding protein 2|Growth factor receptor bound protein 2-associated protein 2|pp100
Q06547	Transcription factor E4TF1-47|GABP subunit beta-1|GABP subunit beta-2|GA-binding protein subunit beta-1|Nuclear respiratory factor 2|GABPB-1|Transcription factor E4TF1-53
Q13070	G antigen 6|Cancer testis antigen 4 6|GAGE-6
P62685	Gag polyprotein|HERV-K_8p23 1 provirus ancestral Gag polyprotein|HERV-K115 Gag protein
Q9UBC7	Galanin-like peptide
P01350	Gastrin
P62873	Guanine nucleotide-binding protein G I G S G T subunit beta-1|Transducin beta chain 1
Q92616	HsGCN1|Translational activator GCN1|GCN1-like protein 1
O95395	C2GnT-mucin type|Beta-1 3-galactosyl-O-glycosyl-glycoprotein beta-1 6-N-acetylglucosaminyltransferase 3|Core 2 core 4 beta-1 6-N-acetylglucosaminyltransferase
Q7L5D6	Golgi to ER traffic protein 4 homolog|Transmembrane domain recognition complex 35 kDa subunit|Conserved edge-expressed protein
Q99684	Growth factor independent protein 1|Zinc finger protein Gfi-1|Zinc finger protein 163
Q9UBU3	Growth hormone secretagogue|Protein M46|Motilin-related peptide|Appetite-regulating hormone|Growth hormone-releasing peptide
P48060	Glioma pathogenesis-related protein 1|GliPR 1|Protein RTVP-1
P32189	Glycerokinase|ATP:glycerol 3-phosphotransferase|Glycerol kinase
Q6P9A2	Polypeptide N-acetylgalactosaminyltransferase-like protein 4|Protein-UDP acetylgalactosaminyltransferase-like protein 4|Polypeptide N-acetylgalactosaminyltransferase 18|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase-like protein 4|Polypeptide GalNAc transferase-like protein 4
P38405	Adenylate cyclase-stimulating G alpha protein olfactory type|Guanine nucleotide-binding protein G olf subunit alpha
Q9NVN8	Guanine nucleotide-binding protein-like 3-like protein
P46926	Oscillin|Glucosamine-6-phosphate deaminase 1|Glucosamine-6-phosphate isomerase 1
Q9H2G9	Basic leucine zipper nuclear factor 1|JEM-1|Golgin-45|p45 basic leucine-zipper nuclear factor
Q6DWJ6	G-protein-coupled receptor PGR3|G q -coupled orphan receptor GPRg1|Probable G-protein coupled receptor 139
Q14439	Probable G-protein coupled receptor 176|HB-954
Q9UPC5	Probable G-protein coupled receptor 34
Q3V6T2	Girders of actin filament|Girdin|Coiled-coil domain-containing protein 88A|Hook-related protein 1|G alpha-interacting vesicle-associated protein|Akt phosphorylation enhancer
O60269	GRIN2|G protein-regulated inducer of neurite outgrowth 2
Q8WTQ7	G protein-coupled receptor kinase GRK7|G protein-coupled receptor kinase 7
P30550	Gastrin-releasing peptide receptor|GRP-R|GRP-preferring bombesin receptor
Q92896	Golgi apparatus protein 1|Cysteine-rich fibroblast growth factor receptor|CFR-1|Golgi sialoglycoprotein MG-160|E-selectin ligand 1
Q03013	GSTM4-4|GST-Mu2|GST class-mu 4|Glutathione S-transferase Mu 4
P09211	Glutathione S-transferase P|GST class-pi|GSTP1-1
Q9UHL9	GTF2I repeat domain-containing protein 1|Williams-Beuren syndrome chromosomal region 12 protein|Williams-Beuren syndrome chromosomal region 11 protein|Slow-muscle-fiber enhancer-binding protein|USE B1-binding protein|General transcription factor III|General transcription factor II-I repeat domain-containing protein 1|MusTRD1 BEN|Muscle TFII-I repeat domain-containing protein 1
O95528	Solute carrier family 2 facilitated glucose transporter member 10|Glucose transporter type 10
P07305	Histone H1 0|Histone H1 0 |Histone H1'
Q9P0M6	Histone macroH2A2|mH2A2|Core histone macro-H2A 2
Q8TDS4	Nicotinic acid receptor|Hydroxycarboxylic acid receptor 2|G-protein coupled receptor HM74A|Niacin receptor 1|G-protein coupled receptor 109A
P51610	C1 factor|VP16 accessory protein|VCAF|CFF|HCF-1|HCF|Host cell factor 1
Q6WQI6	Putative cancer susceptibility gene HEPN1 protein
Q9BYE0	hHes7|Hairy and enhancer of split 7|Class B basic helix-loop-helix protein 37|bHLH factor Hes7|Transcription factor HES-7
Q05877	HHC M |Hepatocellular carcinoma protein HHCM
Q9Y241	RCF1 homolog A|HIG1 domain family member 1A mitochondrial|Hypoxia-inducible gene 1 protein
Q2TB90	Hexokinase domain-containing protein 1|Putative hexokinase HKDC1
Q8NDA2	Hemicentin-2
P31942	Heterogeneous nuclear ribonucleoprotein 2H9|hnRNP H3|Heterogeneous nuclear ribonucleoprotein H3
Q8IWW8	Hydroxyacid-oxoacid transhydrogenase mitochondrial|HOT|Fe-containing alcohol dehydrogenase|Alcohol dehydrogenase iron-containing protein 1
P10915	Cartilage-linking protein 1|Hyaluronan and proteoglycan link protein 1|Proteoglycan link protein
P01744	Ig heavy chain V-I region ND
P01774	Ig heavy chain V-III region POM
P31277	Homeobox protein Hox-4F|Homeobox protein Hox-D11
P38567	Hyaluronidase PH-20|Hyal-PH20|Hyaluronoglucosaminidase PH-20|Sperm adhesion molecule 1|Sperm surface protein PH-20
P14902	Indoleamine-pyrrole 2 3-dioxygenase|Indoleamine 2 3-dioxygenase 1|IDO-1
P08833	Insulin-like growth factor-binding protein 1|IBP-1|IGFBP-1|Placental protein 12|IGF-binding protein 1
P24593	Insulin-like growth factor-binding protein 5|IGF-binding protein 5|IBP-5|IGFBP-5
O60725	Isoprenylcysteine carboxylmethyltransferase|Prenylated protein carboxyl methyltransferase|Prenylcysteine carboxyl methyltransferase|Protein-S-isoprenylcysteine O-methyltransferase
O14645	hp28|Axonemal dynein light intermediate polypeptide 1|Inner dynein arm light chain axonemal
Q01628	Dispanin subfamily A member 2b|Interferon-induced transmembrane protein 3|Interferon-inducible protein 1-8U
Q12905	Interleukin enhancer-binding factor 2|Nuclear factor of activated T-cells 45 kDa
Q96LU5	IMP1-like protein|Mitochondrial inner membrane protease subunit 1
Q96LV5	Integrator complex subunit 4-like protein 1
Q9UNL4	p29ING4|Inhibitor of growth protein 4
O15503	INSIG-1|Insulin-induced gene 1 protein
P14616	Insulin receptor-related protein|IRR|IR-related receptor
Q13576	Ras GTPase-activating-like protein IQGAP2
A4D126	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase-like protein|Isoprenoid synthase domain-containing protein
O95965	Integrin beta-like protein 1|Ten integrin EGF-like repeat domain-containing protein|Osteoblast-specific cysteine-rich protein
Q86UX2	Inter-alpha-inhibitor heavy chain 5|Inter-alpha-trypsin inhibitor heavy chain H5|ITI-HC5|ITI heavy chain H5
Q9BY32	Non-canonical purine NTP pyrophosphatase|Inosine triphosphate pyrophosphatase|Non-standard purine NTP pyrophosphatase|Putative oncogene protein hlc14-06-p|Inosine triphosphatase|Nucleoside-triphosphate diphosphatase|Nucleoside-triphosphate pyrophosphatase|ITPase
Q9Y4A0	Human homolog of mouse jerky gene protein|Jerky protein homolog-like
Q14667	UPF0378 protein KIAA0100|Breast cancer-overexpressed gene 1 protein|Antigen MLAA-22
Q9P2B7	UPF0501 protein KIAA1430
Q96PY0	Uncharacterized protein KIAA1908
A8MRT5	Putative NPIP-like protein LOC100132247
Q9Y3D8	Adrenal gland protein AD-004|Adenylate kinase isoenzyme 6|Dual activity adenylate kinase ATPase|AK6|Coilin-interacting nuclear ATPase protein
Q14678	Ankyrin repeat domain-containing protein 15|KN motif and ankyrin repeat domain-containing protein 1|Kidney ankyrin repeat-containing protein
P17612	PKA C-alpha|cAMP-dependent protein kinase catalytic subunit alpha
Q86W47	Calcium-activated potassium channel subfamily M subunit beta-4|K VCA beta-4|Charybdotoxin receptor subunit beta-4|Maxi K channel subunit beta-4|BK channel subunit beta-4|Calcium-activated potassium channel subunit beta-4|Slo-beta-4
Q14003	KSHIIID|Potassium voltage-gated channel subfamily C member 3|Voltage-gated potassium channel subunit Kv3 3
Q9UGI6	KCa2 3|SKCa 3|SKCa3|SK3|Small conductance calcium-activated potassium channel protein 3
Q8N5I3	Protein CLLD4|Potassium channel regulator|Potassium channel regulatory protein
Q6ZWJ8	Cysteine-rich BMP regulator 2|Kielin chordin-like protein 1|Kielin chordin-like protein|Cysteine-rich motor neuron 2 protein
Q14952	MHC class I NK cell receptor|Natural killer-associated transcript 7|Killer cell immunoglobulin-like receptor 2DS3
O60282	Kinesin heavy chain neuron-specific 2|Kinesin heavy chain isoform 5C
Q6UWL6	Kin of irregular chiasm-like protein 2|Nephrin-like protein 3|Kin of IRRE-like protein 2
Q6TDP4	Kelch-like protein 17|Actinfilin
Q9C0H6	Kelch-like protein 4
Q86Z14	BKL|Klotho beta-like protein|Beta-klotho|BetaKlotho
Q14558	PRPP synthase-associated protein 1|39 kDa phosphoribosypyrophosphate synthase-associated protein|Phosphoribosyl pyrophosphate synthase-associated protein 1
Q8IUC1	Keratin-associated protein 11-1|High sulfur keratin-associated protein 11 1
Q7Z4W3	Keratin-associated protein 19-3|GTHRP|Glycine tyrosine-rich protein
Q3LI66	Keratin-associated protein 6-2
Q8N1A0	Keratin-like protein KRT222|Keratin-222|Keratin-222 pseudogene
P01605	Ig kappa chain V-I region Lay
P32004	N-CAM-L1|Neural cell adhesion molecule L1|NCAM-L1
Q9H9P8	L-2-hydroxyglutarate dehydrogenase mitochondrial|Duranin
Q9UIQ6	Oxytocinase|Cystinyl aminopeptidase|Placental leucine aminopeptidase|Insulin-regulated membrane aminopeptidase|Insulin-responsive aminopeptidase|Leucyl-cystinyl aminopeptidase
Q5TCM9	Late cornified envelope protein 5A|Late envelope protein 18|Small proline-rich-like epidermal differentiation complex protein 5A
Q6UWW0	Lipocalin-15
Q96DT0	Galectin-related inhibitor of proliferation|Galectin-12|Gal-12
Q8N0V4	Leucine-rich repeat LGI family member 2|LGI1-like protein 2|Leucine-rich glioma-inactivated protein 2
P0CW19	Particularly interesting new Cys-His protein 3|LIM and senescent cell antigen-like-containing domain protein 3
O75335	Liprin-alpha-4|Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-4
Q5VXJ0	Lipase member K|Lipase-like abhydrolase domain-containing protein 2
P16233	Pancreatic lipase|PTL|Pancreatic triacylglycerol lipase
Q8N423	LIR-2|CD85 antigen-like family member D|Leukocyte immunoglobulin-like receptor subfamily B member 2|Monocyte macrophage immunoglobulin-like receptor 10|Immunoglobulin-like transcript 4|Leukocyte immunoglobulin-like receptor 2
Q969R5	H-l 3 mbt-like protein 2|Lethal 3 malignant brain tumor-like protein 2|L 3 mbt-like protein 2
Q9C0E8	Protein lunapark
O95490	Latrophilin-2|Calcium-independent alpha-latrotoxin receptor 2|Lectomedin-1|Latrophilin homolog 1
Q14693	Phosphatidate phosphatase LPIN1|Lipin-1
Q05315	Galectin-10|Charcot-Leyden crystal protein|Eosinophil lysophospholipase|Lysolecithin acylhydrolase
O95237	Phosphatidylcholine--retinol O-acyltransferase|Lecithin retinol acyltransferase
A6NM62	Leucine-rich repeat-containing protein 53
Q9C099	Centrosomal leucine-rich repeat and coiled-coil domain-containing protein|Leucine-rich repeat and coiled-coil domain-containing protein 1
Q86VZ4	Low-density lipoprotein receptor-related protein 11|LRP-11
Q9HBW1	Netrin-G2 ligand|Leucine-rich repeat-containing protein 4|Brain tumor-associated protein BAG|Nasopharyngeal carcinoma-associated gene 14 protein
Q9HBL6	Leucine-rich repeat and transmembrane domain-containing protein 1
Q13449	Limbic system-associated membrane protein|IgLON family member 3|LSAMP
Q9H089	hLsg1|Large subunit GTPase 1 homolog
Q15722	P2Y purinoceptor 7|Chemoattractant receptor-like 1|LTB4-R1|LTB4-R 1|G-protein coupled receptor 16|Leukotriene B4 receptor 1
P06887	Ig lambda chain V-I region MEM
P80422	Ig gamma lambda chain V-II region DOT
Q96QH8	Sperm-specific lysozyme-like protein X|Lysozyme-like protein 5|Sperm acrosome-associated protein 5
Q3C1V0	Membrane-spanning 4-domains subfamily A member 18
Q96JY0	Protein maelstrom homolog
A8MXT2	Melanoma-associated antigen B17
Q9P0L2	PAR1 homolog c|MAP microtubule affinity-regulating kinase 1|Serine threonine-protein kinase MARK1
Q07820	Induced myeloid leukemia cell differentiation protein Mcl-1|mcl1 EAT|Bcl-2-like protein 3|Bcl-2-related protein EAT mcl1
Q4G0Z9	MCM domain-containing protein 2
Q13257	Mitotic arrest deficient 2-like protein 1|Mitotic spindle assembly checkpoint protein MAD2A|HsMAD2
Q99750	MyoD family inhibitor|Myogenic repressor I-mf
O15151	Double minute 4 protein|p53-binding protein Mdm4|Protein Mdmx|Mdm2-like p53-binding protein|Protein Mdm4
O00470	Homeobox protein Meis1
P50221	Homeobox protein MOX-1|Mesenchyme homeobox 1
Q9H7H0	False p73 target gene protein|Protein RSM22 homolog mitochondrial|Methyltransferase-like protein 17 mitochondrial|Methyltransferase 11 domain-containing protein 1
Q9H2D1	Mitochondrial folate transporter carrier|Solute carrier family 25 member 32
P26572	N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase I|Alpha-1 3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
Q9UM21	N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase IVa|Alpha-1 3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A|UDP-N-acetylglucosamine: alpha-1 3-D-mannoside beta-1 4-N-acetylglucosaminyltransferase IVa
Q9UNW1	Inositol 1 3 4 5 -tetrakisphosphate 3-phosphatase|2 3-bisphosphoglycerate 3-phosphatase|Multiple inositol polyphosphate phosphatase 1
P53778	Mitogen-activated protein kinase p38 gamma|Extracellular signal-regulated kinase 6|MAP kinase 12|Stress-activated protein kinase 3|MAPK 12|Mitogen-activated protein kinase 12
Q9NPJ1	McKusick-Kaufman Bardet-Biedl syndromes putative chaperonin|Bardet-Biedl syndrome 6 protein
P41218	Myeloid cell nuclear differentiation antigen
Q5VZ52	MORN repeat-containing protein 5
Q10713	Mitochondrial-processing peptidase subunit alpha|Alpha-MPP|P-55
Q8TEZ7	Membrane progestin receptor beta|Progestin and adipoQ receptor family member VIII|Progestin and adipoQ receptor family member 8|Lysosomal membrane protein in brain 1|mPR beta
Q96H12	Myb SANT-like DNA-binding domain-containing protein 3
Q1L6U9	PC3-secreted microprotein|Prostate-associated microseminoprotein
Q93083	Metallothionein-1L|Metallothionein-IL|MT-1L
Q86U44	Methyltransferase-like protein 3|MT-A70|N6-adenosine-methyltransferase 70 kDa subunit
Q9NZJ7	Presenilin-associated protein|Mitochondrial carrier homolog 1
Q13614	Myotubularin-related protein 2
P20592	p78-related protein|Interferon-regulated resistance GTP-binding protein MxB|Myxovirus resistance protein 2|Interferon-induced GTP-binding protein Mx2
P10243	Myb-like protein 1|A-Myb|Myb-related protein A
Q7Z401	DENN domain-containing protein 4A|C-myc promoter-binding protein
P41227	N-terminal acetyltransferase complex ARD1 subunit homolog A|N-alpha-acetyltransferase 10|NatA catalytic subunit
Q13506	Transcriptional regulatory protein p54|NGFI-A-binding protein 1|EGR-1-binding protein 1
Q9H0A0	N-acetyltransferase 10
Q8N9F0	NAA synthetase|N-acetylaspartate synthetase|N-acetyltransferase 8-like protein|Camello-like protein 3
Q8NEY1	Pore membrane and or filament-interacting-like protein 3|Neuron navigator 1|Steerin-1|Unc-53 homolog 1
O60934	Nibrin|Cell cycle regulatory protein p95|Nijmegen breakage syndrome protein 1
P55160	Nck-associated protein 1-like|Hematopoietic protein 1|Membrane-associated protein HEM-1
Q9UHB4	NADPH-dependent diflavin oxidoreductase 1|Novel reductase 1|NADPH-dependent FMN and FAD-containing oxidoreductase
Q9H3R1	N-heparan sulfate sulfotransferase 4|Glucosaminyl N-deacetylase N-sulfotransferase 4|Bifunctional heparan sulfate N-deacetylase N-sulfotransferase 4
P56556	LYR motif-containing protein 6|NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6|Complex I-B14|NADH-ubiquinone oxidoreductase B14 subunit
O95168	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4|NADH-ubiquinone oxidoreductase B15 subunit|Complex I-B15
Q8NBZ9	Putative uncharacterized protein NEXN-AS1|NEXN antisense RNA 1
Q96FI4	Endonuclease 8-like 1|FPG1|Nei homolog 1|DNA glycosylase AP lyase Neil1|Endonuclease VIII-like 1|DNA- apurinic or apyrimidinic site lyase Neil1|Nei-like protein 1
Q92859	Neogenin|Immunoglobulin superfamily DCC subclass member 2
Q9HB63	Beta-netrin|Netrin-4|Hepar-derived netrin-like protein
Q92686	Neurogranin|RC3
P08651	Nuclear factor 1 C-type|CCAAT-box-binding transcription factor|TGGCA-binding protein|Nuclear factor 1 C|NF1-C|Nuclear factor I C
Q8NEJ9	Neuroguidin|EIF4E-binding protein
Q9UD57	Homeobox protein SAX-1|NKX-1 1|NK1 transcription factor-related protein 2
Q9C056	Homeobox protein Nkx-6 2|Homeobox protein NK-6 homolog B
Q96PB7	Optimedin|Olfactomedin-3|Noelin-3
Q9H6R4	Nucleolar RNA-associated protein|Nucleolar protein 6
Q9Y2X3	Nucleolar protein 5|Nucleolar protein 58
Q8IXF0	Neuronal PAS domain-containing protein 3|Basic-helix-loop-helix-PAS protein MOP6|Class E basic helix-loop-helix protein 12|PAS domain-containing protein 6|Neuronal PAS3|Member of PAS protein 6
Q9GZQ6	Neuropeptide FF receptor 1|RFamide-related peptide receptor OT7T022|G-protein coupled receptor 147
A6NHN6	Nuclear pore complex-interacting protein-like 2
Q9BS92	SNAP1|NipSnap3B|Protein NipSnap homolog 3B
O00624	Na + PI cotransporter 3|Sodium-dependent phosphate transport protein 3|Solute carrier family 17 member 2|Sodium phosphate cotransporter 3
Q9NXX6	NS4EA|Non-SMC element 4 homolog A|Non-structural maintenance of chromosomes element 4 homolog A
Q86YG4	5'-nucleotidase domain-containing protein 4
Q16620	Tropomyosin-related kinase B|GP145-TrkB|Neurotrophic tyrosine kinase receptor type 2|BDNF NT-3 growth factors receptor|TrkB tyrosine kinase
O75694	Nuclear pore complex protein Nup155|155 kDa nucleoporin|Nucleoporin Nup155
Q8NFP7	Nucleoside diphosphate-linked moiety X motif 10|Diadenosine 5' 5'''-P1 P6-hexaphosphate hydrolase 3-alpha|DIPP-3-alpha|hAps2|hDIPP3alpha|Diadenosine hexaphosphate hydrolase AMP-forming |DIPP3-alpha|Diphosphoinositol polyphosphate phosphohydrolase 3-alpha
O60404	Olfactory receptor OR19-24|Olfactory receptor 10H3
P58182	Hs6M1-20|Olfactory receptor 12D2|Olfactory receptor OR6-28
Q8NGJ6	Olfactory receptor 51A4
Q9H346	Odorant receptor HOR5'beta14|Olfactory receptor OR11-43|Olfactory receptor 52D1
Q8NH76	Olfactory receptor OR11-67|Olfactory receptor 56B4
Q96E52	Metalloprotease-related protein 1|Overlapping with the m-AAA protease 1 homolog|Metalloendopeptidase OMA1 mitochondrial
P13725	Oncostatin-M|OSM
Q9Y585	Olfactory receptor OR17-10|Olfactory receptor 1A2|Olfactory receptor 17-6
Q8NGS1	Olfactory receptor 1J4|HTPCRX01|Olfactory receptor OR9-21
Q5JQS5	Olfactory receptor 2B11
Q8NH03	Olfactory receptor 2T3
P0C645	Olfactory receptor 4E1|Olfactory receptor OR14-43
Q8NGP3	Olfactory receptor 5M9|Olfactory receptor OR11-190
Q8NGZ6	Olfactory receptor 6F1|Olfactory receptor OR1-38
Q8NGG5	Olfactory receptor OR11-182|Olfactory receptor 8K1
Q9Y5N6	Origin recognition complex subunit 6
Q9NRP0	Oligosaccharyltransferase complex subunit OSTC|Hydrophobic protein HSF-28
Q9NRC9	Melanoma inhibitory activity-like protein|Otoraplin|Fibrocyte-derived protein
Q96G74	OTU domain-containing protein 5|Deubiquitinating enzyme A
Q9UBL9	ATP receptor|P2X2|P2X purinoceptor 2|Purinergic receptor
O75747	Phosphoinositide 3-kinase-C2-gamma|PtdIns-3-kinase C2 subunit gamma|PI3K-C2-gamma|Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma
Q8WXI9	p66 p68|GATA zinc finger domain-containing protein 2B|Transcriptional repressor p66-beta
Q9UNK4	Phosphatidylcholine 2-acylhydrolase 2D|sPLA2-IID|Secretory-type PLA stroma-associated homolog|Group IID secretory phospholipase A2|PLA2IID|GIID sPLA2
Q9UM07	HL-60 PAD|Protein-arginine deiminase type IV|Peptidylarginine deiminase IV|Protein-arginine deiminase type-4
Q96GU1	PAGE-5|G antigen family E member 1|Cancer testis antigen 16 1|Prostate-associated gene 5 protein|P antigen family member 5
Q9NP74	Palmdelphin|Paralemmin-like protein
Q9UKK3	Vault poly ADP-ribose polymerase|Poly [ADP-ribose] polymerase 4|PARP-related IalphaI-related H5 proline-rich|PARP-4|193 kDa vault protein|ADP-ribosyltransferase diphtheria toxin-like 4
Q9Y5G5	PCDH-gamma-A8|Protocadherin gamma-A8
Q96NT5	PCFT HCP1|Solute carrier family 46 member 1|Proton-coupled folate transporter|Heme carrier protein 1|G21
Q7Z2X4	Phosphotyrosine interaction domain-containing protein 1|PTB-containing cubilin and LRP1-interacting protein|Protein NYGGF4|P-CLI1
Q53EL6	Neoplastic transformation inhibitor protein|Nuclear antigen H731-like|Programmed cell death protein 4|Protein 197 15a
Q9BRP1	Programmed cell death protein 2-like
O15530	hPDK1|3-phosphoinositide-dependent protein kinase 1
P01213	Proenkephalin-B|Preprodynorphin|Beta-neoendorphin-dynorphin
P35408	Prostaglandin E2 receptor EP4 subtype|PGE2 receptor EP4 subtype|Prostanoid EP4 receptor|PGE receptor EP4 subtype
O15534	hPER1|Period circadian protein homolog 1|Circadian clock protein PERIOD 1|Circadian pacemaker protein Rigui
P11678	EPO|Eosinophil peroxidase
Q9UIL8	PHD finger protein 11|Renal carcinoma antigen NY-REN-34|BRCA1 C-terminus-associated protein
P15735	Phosphorylase b kinase gamma catalytic chain liver testis isoform|Phosphorylase kinase subunit gamma-2|PSK-C3|PHK-gamma-LT|PHK-gamma-T
P01833	Polymeric immunoglobulin receptor|Hepatocellular carcinoma-associated protein TB6|PIgR|Poly-Ig receptor
O15428	Peptidylprolyl cis-trans isomerase NIMA-interacting 1 pseudogene 1|Putative PIN1-like protein
Q96J94	Piwi-like protein 1
Q7Z443	Polycystic kidney disease protein 1-like 3|PC1-like 3 protein|Polycystin-1L3
O00329	PI3K-delta|Phosphatidylinositol 4 5-bisphosphate 3-kinase 110 kDa catalytic subunit delta|Phosphatidylinositol 4 5-bisphosphate 3-kinase catalytic subunit delta isoform|PI3-kinase subunit delta|PI3Kdelta|PtdIns-3-kinase subunit delta
Q9Y2H5	PH domain-containing family A member 6|Phosphoinositol 3-phosphate-binding protein 3|Pleckstrin homology domain-containing family A member 6
A1L390	Pleckstrin homology domain-containing family G member 3|PH domain-containing family G member 3
Q8NFJ6	Prokineticin receptor 2|GPR73b|G-protein coupled receptor 73-like 1|PK-R2|GPRg2
Q9NRZ5	1-acylglycerol-3-phosphate O-acyltransferase 4|1-acyl-sn-glycerol-3-phosphate acyltransferase delta|Lysophosphatidic acid acyltransferase delta
Q9BX97	Plasmalemma vesicle protein 1|Fenestrated endothelial-linked structure protein|Plasmalemma vesicle-associated protein
A8MUQ0	Putative paraneoplastic antigen-like protein 6B-like protein LOC649238
Q86YR6	Ankyrin repeat domain-containing protein 21|POTE ankyrin domain family member D|ANKRD26-like family B member 3|Prostate ovary testis-expressed protein
Q5H9R7	Sporulation-induced transcript 4-associated protein SAPL|SAPS domain family member 3|Serine threonine-protein phosphatase 6 regulatory subunit 3
P11117	Lysosomal acid phosphatase|LAP
P09923	Intestinal-type alkaline phosphatase|IAP|Intestinal alkaline phosphatase
Q9UQK1	Protein targeting to glycogen|Protein phosphatase 1 regulatory subunit 5|Protein phosphatase 1 regulatory subunit 3C
P49642	DNA primase small subunit|DNA primase 49 kDa subunit
Q8N271	Prominin-2|Prominin-like protein 2|PROM-2
Q99633	Pre-mRNA-splicing factor 18|PRP18 homolog
Q8WXC7	Putative proline-rich protein 21
O14818	Proteasome subunit XAPC7|Proteasome subunit RC6-1|Proteasome subunit alpha type-7
P28065	Proteasome subunit beta type-9|Proteasome chain 7|Multicatalytic endopeptidase complex chain 7|Really interesting new gene 12 protein|Macropain chain 7|Proteasome subunit beta-1i|Low molecular mass protein 2
O95456	Down syndrome critical region protein 2|Chromosome 21 leucine-rich protein|PAC-1|Proteasome assembly chaperone 1
P43378	Protein-tyrosine phosphatase MEG2|Tyrosine-protein phosphatase non-receptor type 9
P28827	Protein-tyrosine phosphatase mu|R-PTP-mu|Receptor-type tyrosine-protein phosphatase mu
Q03393	6-pyruvoyl tetrahydrobiopterin synthase|PTPS|PTP synthase
P06737	Glycogen phosphorylase liver form
O75771	TRAD|RAD51 homolog D|DNA repair protein RAD51 homolog 4|R51H3|RAD51-like protein 3
Q9H0N0	Ras-related protein Rab-6C|Rab6-like protein WTH3
Q9H5N1	Rab GTPase-binding effector protein 2|Rabaptin-5beta
Q92878	DNA repair protein RAD50|hRAD50
O60895	Calcitonin-receptor-like receptor activity-modifying protein 2|Receptor activity-modifying protein 2
Q7Z444	E-Ras|GTPase ERas|Embryonic stem cell-expressed Ras
P01112	GTPase HRas|c-H-ras|Transforming protein p21|Ha-Ras|p21ras|H-Ras-1
Q8NDT2	RNA-binding motif protein 15B|Putative RNA-binding protein 15B|One-twenty two protein 3
Q9Y580	RNA-binding motif protein 7|RNA-binding protein 7
Q6VN20	RanBP10|Ran-binding protein 10
A6NED2	RCC1 domain-containing protein 1
O75452	Microsomal NAD + -dependent retinol dehydrogenase 4|Retinol dehydrogenase 16|Sterol retinol dehydrogenase
P78509	Reelin
Q9HD89	Cysteine-rich secreted protein FIZZ3|Adipose tissue-specific secretory factor|Resistin|C EBP-epsilon-regulated myeloid-specific secreted cysteine-rich protein|Cysteine-rich secreted protein A12-alpha-like 2
Q96IC2	Putative RNA exonuclease NEF-sp
O75570	Peptide chain release factor 1 mitochondrial|MRF-1|MtRF-1
P15927	Replication protein A 32 kDa subunit|Replication factor A protein 2|Replication protein A 34 kDa subunit|RP-A p32
